pdbid,dna,U,protein,duplex,max p,max U,min dna
4F4Z,"[12, 19]",[],[361],False,361,0,12
4F50,"[11, 14]",[],[361],False,361,0,11
4F6M,"[19, 19]",[],[133],True,133,0,19
4F6N,"[19, 19]",[],[133],True,133,0,19
4FB3,"[26, 26]",[],[146],False,146,0,26
4FBT,[13],[],"[341, 16]",False,341,0,13
4FBU,[13],[],"[341, 14]",False,341,0,13
4FGN,"[23, 23]",[],[132],False,132,0,23
4FNC,[28],[],"[204, 29]",False,204,0,28
4FPV,[5],[],[257],False,257,0,5
4FTH,"[22, 21]",[],[69],False,69,0,21
4FX4,[29],[],[148],False,148,0,29
4FZX,"[17, 17]",[],[175],False,175,0,17
4FZY,"[12, 12]",[],[175],True,175,0,12
4FZZ,[17],[],[175],False,175,0,17
4G3I,"[16, 13]",[],[342],False,342,0,13
4G4N,[16],[],"[273, 16]",False,273,0,16
4G4O,[16],[],"[273, 16]",False,273,0,16
4G4Q,[16],[],"[273, 16]",False,273,0,16
4G4R,[16],[],"[273, 16]",False,273,0,16
4G82,[10],[],[210],True,210,0,10
4G83,[20],[],[210],True,210,0,20
4G92,"[25, 25]",[],"[64, 92, 119]",False,119,0,25
4GAT,"[13, 13]",[],[66],True,66,0,13
4GC6,"[14, 18]",[],[358],False,358,0,14
4GC7,"[14, 18]",[],[359],False,359,0,14
4GCK,[12],[],[212],True,212,0,12
4GCL,[14],[],[212],True,212,0,14
4GCT,[20],[],[196],True,196,0,20
4GDF,"[32, 32]",[],[497],True,497,0,32
4GFB,"[31, 31]",[],[272],False,272,0,31
4GJP,"[17, 17]",[],[499],True,499,0,17
4GJR,"[17, 17]",[],[499],True,499,0,17
4GLE,"[15, 15]",[],[310],True,310,0,15
4GNX,[62],[],"[114, 136, 444]",False,444,0,62
4GOP,[32],[],"[114, 136, 444]",False,444,0,32
4GUO,"[12, 12]",[],[210],True,210,0,12
4GUQ,[10],[],[210],True,210,0,10
4GZ0,[9],[],[256],False,256,0,9
4GZ1,[9],[],[256],False,256,0,9
4GZ2,[12],[],[255],False,255,0,12
4GZN,"[11, 11]",[],[60],False,60,0,11
4H0E,"[21, 21]",[],[88],False,88,0,21
4H10,"[15, 15]",[],"[73, 71]",False,73,0,15
4H5Q,[14],[],[245],False,245,0,14
4HC7,"[20, 20]",[],[115],False,115,0,20
4HC9,"[20, 20]",[],[115],False,115,0,20
4HCA,"[20, 20]",[],[115],False,115,0,20
4HCB,[12],[],[481],False,481,0,12
4HCC,[12],[],[481],False,481,0,12
4HDU,"[13, 13]",[],[116],False,116,0,13
4HDV,"[13, 13]",[],[116],False,116,0,13
4HF1,"[29, 29]",[],[170],True,170,0,29
4HF2,"[29, 29]",[],[170],True,170,0,29
4HID,[9],[],[143],False,143,0,9
4HIK,[9],[],[143],False,143,0,9
4HIM,[9],[],[143],False,143,0,9
4HIO,[9],[],[143],False,143,0,9
4HJ5,[9],[],[143],False,143,0,9
4HJ7,[9],[],[143],False,143,0,9
4HJ8,[9],[],[143],False,143,0,9
4HJ9,[10],[],[143],False,143,0,10
4HJA,[11],[],[143],False,143,0,11
4HJE,"[21, 21]",[],[200],True,200,0,21
4HLY,[12],[],[132],False,132,0,12
4HN5,"[16, 16]",[],[117],True,117,0,16
4HN6,"[16, 16]",[],[114],True,114,0,16
4HP1,[12],[],[72],True,72,0,12
4HP3,[12],[],[72],True,72,0,12
4HQB,"[4, 5]",[],[148],False,148,0,4
4HQE,"[17, 17]",[],[115],True,115,0,17
4HRI,"[21, 21]",[],[307],True,307,0,21
4HSB,[11],[],"[217, 11]",False,217,0,11
4HT4,[28],[],[195],False,195,0,28
4HYK,"[10, 17]",[],[354],False,354,0,10
4I27,[6],[],[400],False,400,0,6
4I28,[5],[],[400],False,400,0,5
4I2B,[5],[],[400],False,400,0,5
4I2C,[5],[],[400],False,400,0,5
4I2E,[5],[],[400],False,400,0,5
4I2F,[5],[],[400],False,400,0,5
4I2G,[5],[],[400],False,400,0,5
4I2H,[5],[],[400],False,400,0,5
4I2O,"[30, 30]",[],[243],True,243,0,30
4I6Z,[24],[],[202],True,202,0,24
4I7Y,[27],[],"[36, 259]",False,259,0,27
4I8T,"[19, 19]",[],[82],True,82,0,19
4IBU,[12],[],[200],True,200,0,12
4IBV,[12],[],[200],True,200,0,12
4IBW,[12],[],[200],True,200,0,12
4IHS,"[25, 25]",[],[94],True,94,0,25
4IHT,"[25, 25]",[],[94],True,94,0,25
4IHV,"[27, 27]",[],[98],True,98,0,27
4IHX,"[27, 27]",[],[98],False,98,0,27
4IKF,"[19, 17]",[],[395],False,395,0,17
4IQR,"[20, 20]",[],"[338, 13]",False,338,0,20
4IQV,[4],[],[400],False,400,0,4
4IQW,[4],[],[381],False,381,0,4
4IRI,"[12, 12]",[],[129],True,129,0,12
4IRK,"[18, 17]",[],[342],False,342,0,17
4IS1,"[20, 20]",[],[57],False,57,0,20
4ITQ,"[8, 8]",[],[107],True,107,0,8
4IUF,[9],[],[77],False,77,0,9
4IVZ,"[19, 19]",[],[82],False,82,0,19
4IWR,"[25, 25]",[],[82],True,82,0,25
4IX7,[13],[],[115],False,115,0,13
4IZZ,[21],[],[302],False,302,0,21
4J00,[24],[],[302],False,302,0,24
4J01,[29],[],[302],False,302,0,29
4J19,"[19, 19]",[],[113],False,113,0,19
4J1J,[17],[],[235],False,235,0,17
4J2X,"[15, 15]",[],"[427, 28]",False,427,0,15
4J8U,"[145, 145]",[],"[135, 102, 128, 125]",True,135,0,145
4J8V,"[145, 145]",[],"[135, 102, 128, 125]",True,135,0,145
4J8W,"[145, 145]",[],"[135, 102, 128, 125]",True,135,0,145
4J8X,"[145, 145]",[],"[135, 102, 128, 125]",True,135,0,145
4J9K,"[13, 9]",[],[435],False,435,0,9
4J9L,"[12, 9]",[],[435],False,435,0,9
4J9M,"[12, 9]",[],[435],False,435,0,9
4J9N,"[12, 9]",[],[435],False,435,0,9
4J9O,"[12, 9]",[],[435],False,435,0,9
4J9P,"[12, 10]",[],[435],False,435,0,10
4J9Q,"[13, 10]",[],[435],False,435,0,10
4J9R,"[12, 9]",[],[435],False,435,0,9
4J9S,"[12, 9]",[],[435],False,435,0,9
4JBK,[14],[],[198],True,198,0,14
4JBM,[12],[],[193],True,193,0,12
4JCX,"[21, 21]",[],[98],True,98,0,21
4JCY,"[21, 21]",[],[98],True,98,0,21
4JGC,[28],[],"[204, 28]",False,204,0,28
4JJN,"[147, 147]",[],"[135, 102, 131, 130, 382]",True,382,0,147
4JL3,"[31, 31]",[],[196],True,196,0,31
4JQD,"[21, 21]",[],[98],True,98,0,21
4JS4,[16],[],[478],False,478,0,16
4JS5,[13],[],[478],False,478,0,13
4JUZ,"[15, 14]",[],[347],False,347,0,14
4JV0,"[15, 14]",[],[347],False,347,0,14
4JV1,[13],[],"[347, 15]",False,347,0,13
4JV2,[13],[],"[347, 15]",False,347,0,13
4K96,"[17, 17]",[],[362],False,362,0,17
4K97,"[17, 17]",[],[362],False,362,0,17
4K98,"[17, 17]",[],[362],False,362,0,17
4K99,"[17, 17]",[],[362],False,362,0,17
4K9A,"[17, 17]",[],[362],False,362,0,17
4K9B,"[17, 17]",[],[362],False,362,0,17
4KA4,[7],[],[70],False,70,0,7
4KAZ,[20],[],[235],False,235,0,20
4KB0,[18],[],[235],False,235,0,18
4KB1,[18],[],[235],False,235,0,18
4KB6,[14],[],[366],True,366,0,14
4KDP,[17],[],[151],False,151,0,17
4KFC,"[30, 30]",[],[227],True,227,0,30
4KGC,"[145, 145]",[],"[136, 103, 130, 126]",True,136,0,145
4KI2,[11],[],[245],False,245,0,11
4KIS,"[26, 26]",[],[328],False,328,0,26
4KMF,[7],[],[62],False,62,0,7
4KNY,"[30, 30]",[],[227],True,227,0,30
4KUD,[146],[],"[136, 103, 132, 131, 224]",True,224,0,146
4KYW,[10],[],[257],True,257,0,10
4L0Y,"[16, 16]",[],"[242, 146]",False,242,0,16
4L0Z,"[16, 16]",[],"[242, 146]",False,242,0,16
4L18,"[16, 16]",[],"[167, 146]",False,167,0,16
4L5R,[20],[],[198],False,198,0,20
4L5S,[12],[],[199],False,199,0,12
4L62,"[25, 25]",[],[190],True,190,0,25
4LB5,[13],[],[72],False,72,0,13
4LB6,[13],[],[72],False,72,0,13
4LD9,"[167, 167]",[],"[136, 103, 130, 126, 236]",False,236,0,167
4LDX,"[21, 21]",[],[363],True,363,0,21
4LEY,[18],[],[366],True,366,0,18
4LEZ,[18],[],[366],True,366,0,18
4LG0,"[21, 21]",[],"[133, 112]",False,133,0,21
4LG7,[12],[],[68],True,68,0,12
4LJR,[35],[],[221],False,221,0,35
4LLL,[24],[],[140],True,140,0,24
4LLN,[24],[],[140],True,140,0,24
4LMG,"[13, 13]",[],[157],False,157,0,13
4LNQ,[20],[],[197],True,197,0,20
4LQ0,"[26, 26]",[],[304],False,304,0,26
4LT5,"[14, 14]",[],[327],True,327,0,14
4LUP,[7],[],[106],False,106,0,7
4LVI,"[7, 15]",[],[198],False,198,0,7
4LVJ,"[7, 15]",[],[198],False,198,0,7
4LVK,"[7, 16]",[],[198],False,198,0,7
4LVL,[7],[],"[198, 16]",False,198,0,7
4LVM,"[7, 16]",[],[198],False,198,0,7
4M6F,"[17, 18]",[],[193],False,193,0,17
4M8B,"[20, 20]",[],[202],False,202,0,20
4M94,[8],[],"[259, 8]",False,259,0,8
4M95,"[8, 8]",[],[259],True,259,0,8
4M9E,"[10, 10]",[],[88],True,88,0,10
4M9V,[11],[],"[11, 64]",False,64,0,11
4MDE,[5],[],[171],False,171,0,5
4MDF,[5],[],[171],False,171,0,5
4MG2,[15],[],"[205, 15]",False,205,0,15
4MGT,[14],[],"[205, 13]",False,205,0,14
4MHG,"[14, 14]",[],[102],False,102,0,14
4MHT,"[12, 13]",[],[327],False,327,0,12
4MKY,"[5, 10]",[],[303],False,303,0,5
4MTD,"[33, 33]",[],[171],False,171,0,33
4MTE,"[33, 33]",[],[171],False,171,0,33
4MZR,"[26, 26]",[],[237],False,237,0,26
4N0O,[7],[],[423],False,423,0,7
4NDH,[10],[],[182],True,182,0,10
4NDY,"[26, 26]",[],"[105, 74]",True,105,0,26
4NE1,"[26, 26]",[],"[105, 74]",True,105,0,26
4NHJ,"[23, 23]",[],[119],False,119,0,23
4NID,[13],[],"[205, 13]",False,205,0,13
4NIG,[13],[],"[205, 13]",False,205,0,13
4NIH,[13],[],"[205, 13]",False,205,0,13
4NII,[13],[],"[205, 13]",False,205,0,13
4NLG,"[13, 19]",[],[362],False,362,0,13
4NM6,[12],[],[463],True,463,0,12
4NNU,"[22, 22]",[],[230],True,230,0,22
4NOE,[30],[],[148],False,148,0,30
4NQA,"[18, 18]",[],"[365, 391, 13]",False,391,0,18
4NRW,[13],[],"[294, 13]",False,294,0,13
4NW3,[12],[],[76],True,76,0,12
4O3N,"[12, 8]",[],[435],False,435,0,8
4O3O,"[12, 8]",[],[435],False,435,0,8
4O3P,"[12, 8]",[],[435],False,435,0,8
4O3Q,"[12, 8]",[],[435],False,435,0,8
4O3R,"[12, 8]",[],[435],False,435,0,8
4O3S,"[12, 8]",[],[432],False,432,0,8
4O6A,"[17, 17]",[],[362],False,362,0,17
4OFA,"[12, 12]",[],[192],False,192,0,12
4OFE,"[12, 12]",[],[192],False,192,0,12
4OFH,"[12, 12]",[],[192],False,192,0,12
4OI7,"[22, 22]",[],[223],True,223,0,22
4OI8,"[23, 23]",[],[223],False,223,0,23
4OLN,"[19, 19]",[],[82],True,82,0,19
4OMY,"[22, 22]",[],[118],False,118,0,22
4ON0,"[22, 22]",[],[118],False,118,0,22
4OND,"[18, 18]",[],[82],False,82,0,18
4OOR,"[18, 18]",[],[82],False,82,0,18
4OPJ,[12],[],[142],True,142,0,12
4OSH,"[17, 17]",[],[499],True,499,0,17
4OSI,"[17, 17]",[],[499],True,499,0,17
4OSJ,"[17, 17]",[],[499],True,499,0,17
4OSK,"[17, 17]",[],[499],True,499,0,17
4OSL,"[17, 17]",[],[499],True,499,0,17
4OSM,"[17, 17]",[],[499],True,499,0,17
4OSQ,"[17, 17]",[],[499],False,499,0,17
4OSR,"[17, 17]",[],[499],False,499,0,17
4OSS,"[17, 17]",[],[499],True,499,0,17
4OST,"[17, 17]",[],[499],True,499,0,17
4OSV,"[17, 17]",[],[499],True,499,0,17
4OSW,"[17, 17]",[],[499],True,499,0,17
4OSZ,"[17, 17]",[],[499],True,499,0,17
4OT0,"[17, 17]",[],[499],True,499,0,17
4OT3,"[17, 17]",[],[499],True,499,0,17
4OTO,"[17, 17]",[],[499],True,499,0,17
4OU6,[10],[],[76],False,76,0,10
4OU7,[10],[],[71],False,71,0,10
4OV7,"[18, 18]",[],[82],False,82,0,18
4P4M,"[5, 6]",[],[378],False,378,0,5
4P9U,"[31, 31]",[],[272],True,272,0,31
4PAR,[14],[],"[18, 321]",False,321,0,14
4PCB,[24],[],[293],False,293,0,24
4PCZ,[14],[],"[271, 14]",False,271,0,14
4PD2,[14],[],"[272, 14]",False,272,0,14
4PDG,[14],[],"[271, 14]",False,271,0,14
4PDI,[14],[],"[271, 14]",False,271,0,14
4POG,[30],[],[257],False,257,0,30
4PSO,[10],[],[237],False,237,0,10
4PU3,"[26, 26]",[],"[454, 118]",True,454,0,26
4PU4,"[26, 26]",[],"[454, 118]",True,454,0,26
4PW5,[12],[],"[230, 12]",False,230,0,12
4PW6,[12],[],"[230, 12]",False,230,0,12
4PW7,"[12, 12]",[],[230],False,230,0,12
4PXI,"[22, 22]",[],[215],True,215,0,22
4PZI,[12],[],[67],True,67,0,12
4Q0R,[15],[],[367],False,367,0,15
4Q0W,"[18, 18]",[],[365],False,365,0,18
4Q0Z,"[17, 17]",[],[365],False,365,0,17
4Q10,"[23, 23]",[],[365],False,365,0,23
4Q43,[18],[],"[352, 18]",False,352,0,18
4Q45,[18],[],"[342, 18]",False,342,0,18
4Q8E,[8],[],"[435, 10]",False,435,0,8
4Q8F,[8],[],"[435, 11]",False,435,0,8
4QCB,[12],[],[221],True,221,0,12
4QGU,[12],[],[206],False,206,0,12
4QJU,[21],[],[98],False,98,0,21
4QLC,"[167, 167]",[],"[102, 122, 77, 135, 123]",True,135,0,167
4QM7,[4],[],[171],False,171,0,4
4QPQ,"[28, 28]",[],[53],True,53,0,28
4QR9,[10],[],[76],True,76,0,10
4QTJ,"[13, 13]",[],[274],True,274,0,13
4QTK,"[17, 17]",[],[274],True,274,0,17
4QTR,"[16, 16]",[],[72],False,72,0,16
4QW8,"[13, 16]",[],[349],False,349,0,13
4QW9,"[13, 16]",[],[349],False,349,0,13
4QWA,"[13, 16]",[],[349],False,349,0,13
4QWB,"[13, 18]",[],[343],False,343,0,13
4QWC,"[13, 18]",[],[343],False,343,0,13
4QWD,"[13, 16]",[],[349],False,349,0,13
4QWE,"[13, 16]",[],[349],False,349,0,13
4QZ8,"[6, 7]",[],[400],False,400,0,6
4QZ9,"[6, 7]",[],[400],False,400,0,6
4QZA,"[7, 6]",[],[400],False,400,0,6
4QZB,"[6, 7]",[],[400],False,400,0,6
4QZC,"[6, 7]",[],[400],False,400,0,6
4QZD,"[6, 7]",[],[400],False,400,0,6
4QZE,"[6, 8]",[],[400],False,400,0,6
4QZF,"[6, 7]",[],[400],False,400,0,6
4QZG,"[6, 7]",[],[400],False,400,0,6
4QZH,"[6, 7]",[],[400],False,400,0,6
4QZI,"[6, 8]",[],[400],False,400,0,6
4R22,[21],[],[82],False,82,0,21
4R24,[21],[],[85],False,85,0,21
4R28,"[27, 27]",[],[456],True,456,0,27
4R2A,"[11, 11]",[],[94],False,94,0,11
4R2D,"[11, 11]",[],[94],False,94,0,11
4R2E,"[11, 11]",[],[93],False,93,0,11
4R2Q,"[11, 11]",[],[93],False,93,0,11
4R2R,[11],[],"[93, 11]",False,93,0,11
4R2S,"[11, 11]",[],[93],False,93,0,11
4R4E,"[9, 8]",[],[84],False,84,0,8
4R55,[8],[],[55],True,55,0,8
4R56,[8],[],[60],True,60,0,8
4R8P,"[147, 147]",[],"[135, 102, 129, 122, 110, 268]",True,268,0,147
4RB1,[25],[],[145],False,145,0,25
4RB2,"[25, 25]",[],[145],True,145,0,25
4RB3,"[25, 25]",[],[145],True,145,0,25
4RBO,"[12, 12]",[],[70],True,70,0,12
4RD5,"[16, 16]",[],[178],False,178,0,16
4RDM,"[15, 15]",[],[178],False,178,0,15
4RDU,[14],[],[65],True,65,0,14
4RKG,[12],[],[52],True,52,0,12
4RKH,"[15, 15]",[],[52],True,52,0,15
4RNM,[8],[],"[435, 12]",False,435,0,8
4RNN,[8],[],"[435, 12]",False,435,0,8
4RNO,[8],[],"[435, 12]",False,435,0,8
4ROC,"[28, 28]",[],"[360, 183]",True,360,0,28
4ROD,"[28, 28]",[],"[360, 183]",True,360,0,28
4ROE,"[28, 28]",[],"[360, 183]",True,360,0,28
4RTJ,[12],[],[298],True,298,0,12
4RTK,"[11, 11]",[],[298],False,298,0,11
4RTL,"[11, 11]",[],[298],False,298,0,11
4RTM,"[11, 11]",[],[298],False,298,0,11
4RTN,"[11, 11]",[],[298],False,298,0,11
4RTO,"[11, 11]",[],[298],False,298,0,11
4RTP,"[11, 11]",[],[298],False,298,0,11
4RTQ,"[12, 12]",[],[298],False,298,0,12
4RTR,"[12, 12]",[],[298],False,298,0,12
4RTS,"[12, 12]",[],[298],False,298,0,12
4RU9,[8],[],"[432, 12]",False,432,0,8
4RUA,[13],[],"[341, 18]",False,341,0,13
4RUC,[14],[],"[341, 18]",False,341,0,14
4RVE,[10],[],[244],True,244,0,10
4RZR,[13],[],"[352, 18]",False,352,0,13
4S04,"[25, 25]",[],[232],False,232,0,25
4S05,"[26, 26]",[],[232],False,232,0,26
4S0H,"[19, 19]",[],"[186, 53]",True,186,0,19
4S0N,[10],[],[130],False,130,0,10
4S2Q,"[16, 16]",[],[76],False,76,0,16
4SKN,[10],[],"[10, 223]",False,223,0,10
4TNT,"[17, 17]",[],[103],True,103,0,17
4TQR,[12],[],"[342, 18]",False,342,0,12
4TQS,[12],[],"[358, 18]",False,358,0,12
4TUG,"[14, 15]",[],[337],False,337,0,14
4TUI,"[13, 13]",[],[337],False,337,0,13
4U0Y,[15],[],[78],False,78,0,15
4U7B,"[31, 25]",[],[342],False,342,0,25
4U7C,[9],[],"[492, 13]",False,492,0,9
4UMK,"[24, 24]",[],[240],True,240,0,24
4UMM,"[20, 20]",[],"[78, 87, 264, 266]",False,266,0,20
4UN7,"[25, 25]",[],"[199, 199]",True,199,0,25
4UN8,"[25, 25]",[],"[199, 199]",True,199,0,25
4UN9,"[25, 25]",[],"[199, 199]",True,199,0,25
4UNO,"[10, 10]",[],[100],False,100,0,10
4UQM,[16],[],"[247, 16]",False,247,0,16
4USG,[20],[],[66],False,66,0,20
4UUS,"[15, 15]",[],"[77, 76]",False,77,0,15
4UX5,"[14, 14]",[],[136],True,136,0,14
4UZB,"[20, 20]",[],[141],True,141,0,20
4W9M,"[15, 15]",[],"[365, 37]",True,365,0,15
4WCG,[19],[],[98],False,98,0,19
4WK8,"[21, 21]",[],[82],False,82,0,21
4WLW,"[23, 23]",[],[135],True,135,0,23
4WU4,"[17, 17]",[],[68],True,68,0,17
4WU8,"[145, 145]",[],"[135, 102, 129, 125]",True,135,0,145
4WU9,"[145, 145]",[],"[102, 129, 135, 125]",True,135,0,145
4WUL,"[26, 26]",[],[68],True,68,0,26
4WUZ,"[14, 14]",[],[229],False,229,0,14
4WWC,[19],[],[246],False,246,0,19
4WX9,"[13, 13]",[],[165],False,165,0,13
4X0G,[13],[],[109],False,109,0,13
4X23,"[147, 147]",[],"[98, 79, 102, 90, 25]",True,102,0,147
4X4B,"[35, 35]",[],[82],True,82,0,35
4X4C,"[35, 35]",[],[82],True,82,0,35
4X4D,"[35, 35]",[],[82],True,82,0,35
4X4E,"[35, 35]",[],[82],True,82,0,35
4X4F,"[35, 35]",[],[82],True,82,0,35
4X4G,"[35, 35]",[],[82],True,82,0,35
4X4H,"[35, 35]",[],[82],True,82,0,35
4X4I,"[35, 35]",[],[82],True,82,0,35
4X9J,"[11, 11]",[],[89],False,89,0,11
4XEG,[28],[],"[204, 28]",False,204,0,28
4XIC,"[15, 15]",[],[61],False,61,0,15
4XID,"[15, 15]",[],[61],False,61,0,15
4XPC,"[8, 8]",[],[259],True,259,0,8
4XPE,"[8, 8]",[],[259],True,259,0,8
4XQ8,"[6, 6]",[],[334],True,334,0,6
4XQJ,"[12, 13]",[],[99],False,99,0,12
4XQN,"[12, 13]",[],[99],False,99,0,12
4XQQ,"[16, 16]",[],[100],False,100,0,16
4XR0,"[16, 16]",[],[316],False,316,0,16
4XR1,"[16, 16]",[],[316],False,316,0,16
4XR2,"[16, 16]",[],[316],False,316,0,16
4XR3,"[16, 16]",[],[316],False,316,0,16
4XRH,"[6, 6]",[],[335],True,335,0,6
4XRM,"[17, 17]",[],[64],False,64,0,17
4XUJ,"[145, 145]",[],"[135, 102, 128, 125]",True,135,0,145
4XYQ,"[16, 16]",[],[103],False,103,0,16
4XZF,[13],[],[122],False,122,0,13
4XZQ,"[147, 147]",[],"[98, 79, 107, 93]",True,107,0,147
4Y00,[10],[],[103],False,103,0,10
4Y0F,[10],[],[103],False,103,0,10
4Y60,"[17, 17]",[],[80],False,80,0,17
4YEW,"[9, 11]",[],"[90, 90]",False,90,0,9
4YEX,"[15, 15]",[],[90],False,90,0,15
4YEY,"[15, 15]",[],[91],False,91,0,15
4YF0,"[11, 12]",[],[91],False,91,0,11
4YFH,"[11, 12]",[],[90],False,90,0,11
4YFT,"[9, 11]",[],"[90, 90]",False,90,0,9
4YG1,"[48, 48]",[],[72],True,72,0,48
4YG4,"[28, 20]",[],[71],False,71,0,20
4YG7,"[50, 50]",[],"[71, 436]",False,436,0,50
4YHX,"[27, 27]",[],[308],False,308,0,27
4YIG,[10],[],"[232, 52, 10]",False,232,0,10
4YIS,"[28, 28]",[],[295],False,295,0,28
4YJ0,"[25, 25]",[],[70],True,70,0,25
4YKL,[10],[],[200],False,200,0,10
4YNQ,"[20, 21]",[],[235],False,235,0,20
4YO2,"[15, 15]",[],[232],True,232,0,15
4YOQ,"[11, 11]",[],[369],False,369,0,11
4YOV,[7],[],[233],False,233,0,7
4YOW,[7],[],[233],False,233,0,7
4YOX,[7],[],[233],False,233,0,7
4YOY,[7],[],[233],False,233,0,7
4YP3,"[12, 8]",[],[435],False,435,0,8
4YPH,"[11, 11]",[],[369],False,369,0,11
4YPR,"[11, 11]",[],[369],False,369,0,11
4YQW,"[12, 8]",[],[435],False,435,0,8
4YR0,"[12, 8]",[],[435],False,435,0,8
4YR2,"[12, 8]",[],[435],False,435,0,8
4YR3,"[12, 8]",[],[435],False,435,0,8
4YRV,"[21, 21]",[],[307],True,307,0,21
4YS3,"[147, 147]",[],"[98, 79, 107, 93]",True,107,0,147
4Z1X,"[27, 27]",[],[299],False,299,0,27
4Z1Z,"[28, 28]",[],[303],False,303,0,28
4Z20,"[26, 26]",[],[303],False,303,0,26
4Z2C,"[19, 15]",[],"[499, 269]",False,499,0,15
4Z2D,"[19, 15]",[],"[269, 499]",False,499,0,15
4Z2E,"[15, 19]",[],"[499, 269]",False,499,0,15
4Z3A,[28],[],"[204, 28]",False,204,0,28
4Z3C,[12],[],[52],True,52,0,12
4Z47,[28],[],"[204, 28]",False,204,0,28
4Z58,[20],[],[71],False,71,0,20
4Z59,[20],[],[71],True,71,0,20
4Z5C,"[21, 20]",[],[71],False,71,0,20
4Z5D,"[21, 20]",[],[71],False,71,0,20
4Z5H,[20],[],[72],False,72,0,20
4Z5T,[146],[],"[138, 106, 133, 129]",True,138,0,146
4Z66,"[147, 147]",[],"[98, 82, 107, 94]",True,107,0,147
4Z7B,[28],[],"[204, 28]",False,204,0,28
4Z7Z,[28],[],"[204, 28]",False,204,0,28
4ZM0,"[14, 14]",[],[73],False,73,0,14
4ZM2,"[14, 14]",[],[73],False,73,0,14
4ZPK,"[21, 21]",[],"[384, 360]",False,384,0,21
4ZPR,"[21, 21]",[],"[345, 384]",False,384,0,21
4ZQ9,"[21, 21]",[],[211],False,211,0,21
4ZSF,[14],[],[272],True,272,0,14
4ZTF,"[19, 17]",[],[395],False,395,0,17
4ZTJ,"[19, 17]",[],[395],False,395,0,17
4ZUX,"[145, 145]",[],"[136, 76, 104, 103, 130, 123, 472, 96, 99]",True,472,0,145
4ZYD,"[13, 13]",[],[151],True,151,0,13
5A0W,"[25, 25]",[],[199],True,199,0,25
5A72,[24],[],[172],True,172,0,24
5A74,"[14, 10]",[],[172],False,172,0,10
5A77,"[14, 10]",[],[172],False,172,0,10
5A78,[24],[],[172],True,172,0,24
5AV5,"[147, 147]",[],"[139, 104, 133, 129]",True,139,0,147
5AV6,"[147, 147]",[],"[139, 104, 133, 129]",True,139,0,147
5AV8,"[147, 147]",[],"[139, 104, 133, 129]",True,139,0,147
5AV9,"[147, 147]",[],"[139, 104, 133, 129]",True,139,0,147
5AVB,"[147, 147]",[],"[139, 104, 133, 129]",True,139,0,147
5AVC,"[147, 147]",[],"[139, 104, 133, 129]",True,139,0,147
5AY8,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B0Y,[146],[],"[136, 106, 133, 129]",True,136,0,146
5B0Z,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B1L,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B1M,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B24,[145],[],"[139, 106, 133, 129]",False,139,0,145
5B2I,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B2J,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B31,[146],[],"[139, 106, 133, 129, 131]",True,139,0,146
5B32,[146],[],"[139, 106, 133, 129, 131]",True,139,0,146
5B33,[146],[],"[139, 106, 131, 129]",True,139,0,146
5B40,[146],[],"[139, 106, 133, 129]",True,139,0,146
5B7J,"[12, 12]",[],[111],True,111,0,12
5BMZ,[24],[],[162],False,162,0,24
5BOX,"[25, 25]",[],[263],True,263,0,25
5BPD,"[21, 21]",[],[264],True,264,0,21
5BPI,"[21, 21]",[],[263],True,263,0,21
5BT2,"[20, 20]",[],[97],False,97,0,20
5BUA,[10],[],[200],True,200,0,10
5BYG,"[21, 21]",[],[213],False,213,0,21
5C5J,[18],[],[352],False,352,0,18
5C8E,"[26, 26]",[],[305],True,305,0,26
5CA7,"[6, 6]",[],[334],True,334,0,6
5CBX,"[18, 18]",[],[105],False,105,0,18
5CBY,"[18, 18]",[],[105],False,105,0,18
5CBZ,"[18, 18]",[],[105],False,105,0,18
5CC0,"[16, 16]",[],[85],True,85,0,16
5CC1,"[18, 18]",[],[114],False,114,0,18
5CDM,"[8, 12]",[],"[190, 482]",False,482,0,8
5CDN,"[8, 12]",[],"[481, 189]",False,481,0,8
5CDO,[20],[],"[482, 188]",False,482,0,20
5CDP,"[8, 13]",[],"[483, 190]",False,483,0,8
5CDQ,[20],[],"[481, 193]",False,481,0,20
5CG8,[14],[],"[267, 14]",False,267,0,14
5CG9,"[11, 13]",[],[267],False,267,0,11
5CHG,"[6, 6]",[],[334],True,334,0,6
5CHI,[4],[],[230],False,230,0,4
5CIY,[12],[],"[327, 12]",False,327,0,12
5CIZ,"[20, 24]",[],"[209, 84]",False,209,0,20
5CJ7,"[6, 6]",[],[334],True,334,0,6
5CKY,"[22, 22]",[],[324],True,324,0,22
5CL3,"[12, 12]",[],[233],True,233,0,12
5CL4,"[12, 12]",[],[241],True,241,0,12
5CL5,"[12, 12]",[],[241],True,241,0,12
5CL6,"[12, 12]",[],[241],True,241,0,12
5CL7,"[12, 12]",[],[241],True,241,0,12
5CL8,[12],[],"[241, 12]",False,241,0,12
5CL9,[12],[],"[241, 12]",False,241,0,12
